delicious,829,0.24954846478025286
amazing,743,0.22366044551475014
awesome,580,0.17459361830222758
excellent,358,0.10776640577965081
gem,319,0.09602649006622517
wonderful,268,0.0806742925948224
reasonably,194,0.058398555087296806
bland,159,0.04786273329319687
superb,142,0.042745334136062615
outstanding,115,0.03461770018061409
perfect,104,0.031306441902468396
terrible,100,0.030102347983142687
loved,100,0.030102347983142687
solid,96,0.028898254063816978
worst,89,0.02679108970499699
mediocre,88,0.026490066225165563
everyday,75,0.022576760987357013
yummy,73,0.02197471402769416
rotisserie,68,0.020469596628537028
goto,67,0.0201685731487056
great,66,0.019867549668874173
phenomenal,60,0.018061408789885613
impeccable,53,0.015954244431065624
tad,44,0.013245033112582781
hurt,39,0.011739915713425647
fav,38,0.011438892233594221
rude,36,0.010836845273931367
words,34,0.010234798314268514
yum,33,0.009933774834437087
best,32,0.00963275135460566
diverse,30,0.009030704394942806
prepared,28,0.008428657435279952
katsu,28,0.008428657435279952
pastor,27,0.008127633955448525
delish,26,0.007826610475617099
delectable,26,0.007826610475617099
horrible,25,0.007525586995785672
often,25,0.007525586995785672
deliciousness,25,0.007525586995785672
won,23,0.006923540036122818
poor,22,0.006622516556291391
fantastic,22,0.006622516556291391
favorite,21,0.006321493076459964
achari,20,0.006020469596628537
faith,19,0.005719446116797111
mondays,18,0.005418422636965683
g,18,0.005418422636965683
love,18,0.005418422636965683
marmalade,17,0.005117399157134257
brazilian,17,0.005117399157134257
sucks,17,0.005117399157134257
disappoints,17,0.005117399157134257
heavenly,17,0.005117399157134257
exceptional,16,0.00481637567730283
sink,15,0.004515352197471403
unfortunately,15,0.004515352197471403
terrific,15,0.004515352197471403
overpriced,14,0.004214328717639976
perfection,14,0.004214328717639976
comfortable,14,0.004214328717639976
chip,13,0.0039133052378085495
tasteless,12,0.003612281757977122
ribbon,12,0.003612281757977122
trumped,12,0.003612281757977122
pays,12,0.003612281757977122
everybody,12,0.003612281757977122
blueberry,11,0.0033112582781456954
buzz,11,0.0033112582781456954
loin,11,0.0033112582781456954
soba,11,0.0033112582781456954
pancakes,11,0.0033112582781456954
bacon,11,0.0033112582781456954
highquality,11,0.0033112582781456954
gruyere,10,0.0030102347983142685
die,10,0.0030102347983142685
affogato,10,0.0030102347983142685
philly,10,0.0030102347983142685
bomb,10,0.0030102347983142685
sick,9,0.0027092113184828417
dream,9,0.0027092113184828417
samosa,9,0.0027092113184828417
pleasantly,9,0.0027092113184828417
fails,9,0.0027092113184828417
burnt,9,0.0027092113184828417
buttery,9,0.0027092113184828417
frequency,9,0.0027092113184828417
spell,9,0.0027092113184828417
overrated,9,0.0027092113184828417
flavorful,9,0.0027092113184828417
junk,9,0.0027092113184828417
above,8,0.002408187838651415
worse,8,0.002408187838651415
directly,8,0.002408187838651415
crisp,8,0.002408187838651415
buttermilk,8,0.002408187838651415
sangaria,8,0.002408187838651415
taiwan,8,0.002408187838651415
crispy,8,0.002408187838651415
appetizer,8,0.002408187838651415
brother,8,0.002408187838651415
gross,7,0.002107164358819988
dry,7,0.002107164358819988
ok,7,0.002107164358819988
country,7,0.002107164358819988
satisfaction,7,0.002107164358819988
buffalo,7,0.002107164358819988
hasnt,7,0.002107164358819988
edible,7,0.002107164358819988
ahmazing,7,0.002107164358819988
whiskey,7,0.002107164358819988
banana,7,0.002107164358819988
zon,7,0.002107164358819988
doubled,7,0.002107164358819988
filipino,6,0.001806140878988561
gristly,6,0.001806140878988561
boring,6,0.001806140878988561
sicilian,6,0.001806140878988561
buddha,6,0.001806140878988561
flamenco,6,0.001806140878988561
silky,6,0.001806140878988561
noms,6,0.001806140878988561
indian,6,0.001806140878988561
coconut,6,0.001806140878988561
suggest,6,0.001806140878988561
verita,6,0.001806140878988561
speedy,6,0.001806140878988561
warm,6,0.001806140878988561
standpoint,6,0.001806140878988561
generous,6,0.001806140878988561
curtain,6,0.001806140878988561
win,6,0.001806140878988561
conversation,6,0.001806140878988561
portobello,6,0.001806140878988561
dancing,6,0.001806140878988561
strudel,6,0.001806140878988561
linguine,5,0.0015051173991571343
awful,5,0.0015051173991571343
disappointing,5,0.0015051173991571343
security,5,0.0015051173991571343
hoa,5,0.0015051173991571343
classy,5,0.0015051173991571343
affordable,5,0.0015051173991571343
tartare,5,0.0015051173991571343
cuban,5,0.0015051173991571343
phad,5,0.0015051173991571343
course,5,0.0015051173991571343
suprisingly,5,0.0015051173991571343
williamsburg,5,0.0015051173991571343
kurobuta,5,0.0015051173991571343
pro,5,0.0015051173991571343
tar,5,0.0015051173991571343
baking,5,0.0015051173991571343
haiku,5,0.0015051173991571343
yummers,5,0.0015051173991571343
reaches,5,0.0015051173991571343
bangin,5,0.0015051173991571343
mjs,5,0.0015051173991571343
licked,5,0.0015051173991571343
show,5,0.0015051173991571343
sopranos,5,0.0015051173991571343
residents,5,0.0015051173991571343
respectful,5,0.0015051173991571343
owned,5,0.0015051173991571343
brunchlunch,5,0.0015051173991571343
frame,5,0.0015051173991571343
collards,5,0.0015051173991571343
absolutely,5,0.0015051173991571343
poorly,4,0.0012040939193257074
used,4,0.0012040939193257074
6,4,0.0012040939193257074
belleville,4,0.0012040939193257074
everyone,4,0.0012040939193257074
poisoning,4,0.0012040939193257074
attitude,4,0.0012040939193257074
upenn,4,0.0012040939193257074
immediately,4,0.0012040939193257074
definitely,4,0.0012040939193257074
southern,4,0.0012040939193257074
deserves,4,0.0012040939193257074
matador,4,0.0012040939193257074
planet,4,0.0012040939193257074
saturdays,4,0.0012040939193257074
accompany,4,0.0012040939193257074
between,4,0.0012040939193257074
keeper,4,0.0012040939193257074
large,4,0.0012040939193257074
mention,4,0.0012040939193257074
unfriendly,4,0.0012040939193257074
fave,4,0.0012040939193257074
prepare,4,0.0012040939193257074
weekday,4,0.0012040939193257074
breakfast,4,0.0012040939193257074
heaven,4,0.0012040939193257074
fact,4,0.0012040939193257074
amounts,4,0.0012040939193257074
eh,4,0.0012040939193257074
ceaser,4,0.0012040939193257074
olea,4,0.0012040939193257074
rooftop,4,0.0012040939193257074
decor,4,0.0012040939193257074
stack,4,0.0012040939193257074
fault,4,0.0012040939193257074
goood,4,0.0012040939193257074
flavorless,4,0.0012040939193257074
paleo,4,0.0012040939193257074
vieja,4,0.0012040939193257074
timing,4,0.0012040939193257074
vega,4,0.0012040939193257074
contest,4,0.0012040939193257074
further,4,0.0012040939193257074
snaps,4,0.0012040939193257074
louie,4,0.0012040939193257074
habenero,4,0.0012040939193257074
everyones,4,0.0012040939193257074
girl,4,0.0012040939193257074
sardine,4,0.0012040939193257074
clay,4,0.0012040939193257074
value,3,0.0009030704394942806
romantic,3,0.0009030704394942806
isnt,3,0.0009030704394942806
weekend,3,0.0009030704394942806
reservations,3,0.0009030704394942806
brioche,3,0.0009030704394942806
stuffing,3,0.0009030704394942806
friendly,3,0.0009030704394942806
dim,3,0.0009030704394942806
sweat,3,0.0009030704394942806
frequently,3,0.0009030704394942806
dinner,3,0.0009030704394942806
obsessed,3,0.0009030704394942806
piping,3,0.0009030704394942806
brunches,3,0.0009030704394942806
glorious,3,0.0009030704394942806
birthday,3,0.0009030704394942806
